fipdate,exposed_aw,exposed_po,exposed_wd,date,fips
60732019-09-05,1,0,0,2019-09-05,6073
60732019-09-15,1,0,0,2019-09-15,6073
60732019-09-16,1,0,0,2019-09-16,6073
6073NA,0,0,1,NA,6073
60752019-06-11,1,0,0,2019-06-11,6075
60752019-06-12,1,0,0,2019-06-12,6075
60752019-09-26,1,0,0,2019-09-26,6075
60772018-05-30,1,0,0,2018-05-30,6077
60772018-06-04,1,0,0,2018-06-04,6077
60772018-06-13,1,0,0,2018-06-13,6077
60772018-06-14,1,0,0,2018-06-14,6077
60772018-06-24,1,0,0,2018-06-24,6077
60772018-06-29,0,0,1,2018-06-29,6077
60772018-06-30,0,0,1,2018-06-30,6077
60772018-07-01,1,0,1,2018-07-01,6077
60772018-07-02,0,0,1,2018-07-02,6077
60772018-07-03,0,0,1,2018-07-03,6077
60772018-07-04,0,0,1,2018-07-04,6077
60772018-07-05,0,0,1,2018-07-05,6077
60772018-07-06,0,0,1,2018-07-06,6077
60772018-07-07,0,0,1,2018-07-07,6077
60772018-07-08,0,0,1,2018-07-08,6077
60772018-07-09,0,0,1,2018-07-09,6077
60772018-07-10,0,0,1,2018-07-10,6077
60772018-07-11,0,0,1,2018-07-11,6077
60772018-07-12,0,0,1,2018-07-12,6077
60772018-07-24,1,0,0,2018-07-24,6077
60772018-07-25,1,0,0,2018-07-25,6077
60772018-07-26,1,0,0,2018-07-26,6077
60772018-07-27,1,0,0,2018-07-27,6077
60772019-06-05,1,0,0,2019-06-05,6077
60772019-06-06,1,0,0,2019-06-06,6077
60772019-06-11,1,0,0,2019-06-11,6077
60772019-06-12,1,0,0,2019-06-12,6077
60772019-06-13,1,0,0,2019-06-13,6077
60772019-07-23,1,0,0,2019-07-23,6077
60772019-07-24,1,0,0,2019-07-24,6077
60772019-07-25,1,0,0,2019-07-25,6077
60772019-07-26,1,0,0,2019-07-26,6077
60772019-07-28,1,0,0,2019-07-28,6077
60772019-07-29,1,0,0,2019-07-29,6077
60772019-08-14,1,0,0,2019-08-14,6077
60772019-08-15,1,0,0,2019-08-15,6077
60772019-08-16,1,0,0,2019-08-16,6077
60772019-08-17,1,0,0,2019-08-17,6077
60772019-08-23,1,0,0,2019-08-23,6077
60772019-08-24,1,0,0,2019-08-24,6077
60772019-08-25,1,0,0,2019-08-25,6077
60772019-08-26,1,0,0,2019-08-26,6077
60772019-08-27,1,0,0,2019-08-27,6077
60772019-08-28,1,0,0,2019-08-28,6077
60772019-09-02,1,0,0,2019-09-02,6077
60772019-09-03,1,0,0,2019-09-03,6077
60772019-09-05,1,0,0,2019-09-05,6077
60772019-09-14,1,0,0,2019-09-14,6077
60772019-09-15,1,0,0,2019-09-15,6077
60772019-09-25,1,0,0,2019-09-25,6077
60772019-09-26,1,0,0,2019-09-26,6077
60792018-07-07,1,0,0,2018-07-07,6079
60792018-07-08,1,0,0,2018-07-08,6079
60792018-07-09,1,0,0,2018-07-09,6079
60792018-07-10,1,0,0,2018-07-10,6079
60792018-07-11,1,0,0,2018-07-11,6079
60792018-07-14,1,0,0,2018-07-14,6079
60792018-07-15,1,0,0,2018-07-15,6079
60792018-07-18,1,0,0,2018-07-18,6079
60792018-07-19,1,0,0,2018-07-19,6079
60792018-07-20,1,0,0,2018-07-20,6079
60792018-07-23,1,0,0,2018-07-23,6079
60792018-07-24,1,0,0,2018-07-24,6079
60792018-07-25,1,0,0,2018-07-25,6079
60792018-07-26,1,0,0,2018-07-26,6079
60792018-07-27,1,0,0,2018-07-27,6079
60792018-07-28,1,0,0,2018-07-28,6079
60792018-07-29,1,0,0,2018-07-29,6079
60792018-07-30,1,0,0,2018-07-30,6079
60792018-07-31,1,0,0,2018-07-31,6079
60792018-08-01,1,0,0,2018-08-01,6079
60792018-08-02,1,0,0,2018-08-02,6079
60792018-08-03,1,0,0,2018-08-03,6079
60792018-08-04,1,0,0,2018-08-04,6079
60792018-08-05,1,0,0,2018-08-05,6079
60792018-08-09,1,0,0,2018-08-09,6079
60792018-08-10,1,0,0,2018-08-10,6079
60792018-08-11,1,0,0,2018-08-11,6079
60792018-08-18,1,0,0,2018-08-18,6079
60792018-08-19,1,0,0,2018-08-19,6079
60792018-08-20,1,0,0,2018-08-20,6079
60792018-09-08,1,0,0,2018-09-08,6079
60792018-09-09,1,0,0,2018-09-09,6079
60792019-01-17,0,1,0,2019-01-17,6079
60792019-01-31,0,1,0,2019-01-31,6079
60792019-02-02,0,1,0,2019-02-02,6079
60792019-02-03,0,1,0,2019-02-03,6079
60792019-02-06,0,1,0,2019-02-06,6079
60792019-04-09,0,1,0,2019-04-09,6079
60792019-04-10,0,1,0,2019-04-10,6079
60792019-06-11,1,0,0,2019-06-11,6079
60792019-06-12,1,0,0,2019-06-12,6079
60792019-07-08,0,0,1,2019-07-08,6079
60792019-07-09,0,0,1,2019-07-09,6079
60792019-07-24,1,0,0,2019-07-24,6079
60792019-07-25,1,0,0,2019-07-25,6079
60792019-07-26,1,0,0,2019-07-26,6079
60792019-07-27,1,0,0,2019-07-27,6079
60792019-07-28,1,0,0,2019-07-28,6079
60792019-08-15,1,0,0,2019-08-15,6079
60792019-08-16,1,0,0,2019-08-16,6079
60792019-08-26,1,0,0,2019-08-26,6079
60792019-08-27,1,0,0,2019-08-27,6079
60792019-08-28,1,0,0,2019-08-28,6079
60792019-09-02,1,0,0,2019-09-02,6079
60792019-09-03,1,0,0,2019-09-03,6079
60792019-09-04,1,0,0,2019-09-04,6079
60792019-09-05,1,0,0,2019-09-05,6079
60792019-09-06,1,0,0,2019-09-06,6079
60792019-09-12,0,1,0,2019-09-12,6079
60792019-09-14,1,0,0,2019-09-14,6079
60792019-09-15,1,0,0,2019-09-15,6079
60792019-09-26,1,0,0,2019-09-26,6079
60812019-01-07,0,1,0,2019-01-07,6081
60812019-01-08,0,1,0,2019-01-08,6081
60812019-01-17,0,1,0,2019-01-17,6081
60812019-01-18,0,1,0,2019-01-18,6081
60812019-02-14,0,1,0,2019-02-14,6081
60812019-02-15,0,1,0,2019-02-15,6081
60812019-02-16,0,1,0,2019-02-16,6081
60812019-03-12,0,1,0,2019-03-12,6081
60812019-03-13,0,1,0,2019-03-13,6081
60812019-06-10,1,0,0,2019-06-10,6081
60812019-06-11,1,1,0,2019-06-11,6081
60812019-06-12,1,0,0,2019-06-12,6081
60812019-06-13,0,1,0,2019-06-13,6081
60812019-06-14,0,1,0,2019-06-14,6081
60812019-08-15,1,0,0,2019-08-15,6081
60812019-08-16,1,0,0,2019-08-16,6081
60812019-09-14,1,0,0,2019-09-14,6081
60812019-09-25,1,0,0,2019-09-25,6081
60812019-09-26,1,0,0,2019-09-26,6081
60812019-09-28,0,1,0,2019-09-28,6081
60812019-09-29,0,1,0,2019-09-29,6081
60812019-10-09,0,1,0,2019-10-09,6081
60812019-10-11,0,1,0,2019-10-11,6081
60812019-10-27,0,1,0,2019-10-27,6081
60812019-10-28,0,1,0,2019-10-28,6081
60812019-10-29,0,1,0,2019-10-29,6081
60812019-11-27,0,1,0,2019-11-27,6081
60812019-11-28,0,1,0,2019-11-28,6081
60812019-12-16,0,1,0,2019-12-16,6081
60812019-12-17,0,1,0,2019-12-17,6081
60832018-01-09,0,1,0,2018-01-09,6083
60832018-01-10,0,1,0,2018-01-10,6083
60832018-02-23,0,1,0,2018-02-23,6083
60832018-02-24,0,1,0,2018-02-24,6083
60832018-03-26,0,1,0,2018-03-26,6083
60832018-03-27,0,1,0,2018-03-27,6083
60832018-04-03,0,1,0,2018-04-03,6083
60832018-04-04,0,1,0,2018-04-04,6083
60832018-04-09,0,1,0,2018-04-09,6083
60832018-04-18,0,1,0,2018-04-18,6083
60832018-04-19,0,1,0,2018-04-19,6083
60832018-04-22,0,1,0,2018-04-22,6083
60832018-04-27,0,1,0,2018-04-27,6083
60832018-05-08,0,1,0,2018-05-08,6083
60832018-05-14,0,1,0,2018-05-14,6083
60832018-05-15,0,1,0,2018-05-15,6083
60832018-05-22,0,1,0,2018-05-22,6083
60832018-05-24,0,1,0,2018-05-24,6083
60832018-05-25,0,1,0,2018-05-25,6083
60832018-06-06,0,1,0,2018-06-06,6083
60832018-06-07,0,1,0,2018-06-07,6083
60832018-07-06,0,0,1,2018-07-06,6083
60832018-07-07,1,0,1,2018-07-07,6083
60832018-07-08,1,0,1,2018-07-08,6083
60832018-07-09,1,0,1,2018-07-09,6083
60832018-07-10,1,0,1,2018-07-10,6083
60832018-07-25,1,0,0,2018-07-25,6083
60832018-07-26,1,0,0,2018-07-26,6083
60832018-08-01,1,0,0,2018-08-01,6083
60832018-08-02,1,0,0,2018-08-02,6083
60832018-08-07,1,0,0,2018-08-07,6083
60832018-08-09,1,0,0,2018-08-09,6083
60832018-08-10,1,0,0,2018-08-10,6083
60832018-08-11,1,0,0,2018-08-11,6083
60832018-08-29,0,1,0,2018-08-29,6083
60832018-09-26,0,1,0,2018-09-26,6083
60832018-09-27,0,1,0,2018-09-27,6083
60832018-10-02,0,1,0,2018-10-02,6083
60832018-10-03,0,1,0,2018-10-03,6083
60832018-11-30,0,1,0,2018-11-30,6083
60832018-12-31,0,1,0,2018-12-31,6083
60832019-01-14,0,1,0,2019-01-14,6083
60832019-01-15,0,1,0,2019-01-15,6083
60832019-02-02,0,1,0,2019-02-02,6083
60832019-02-03,0,1,0,2019-02-03,6083
60832019-02-04,0,1,0,2019-02-04,6083
60832019-02-07,0,1,0,2019-02-07,6083
60832019-02-08,0,1,0,2019-02-08,6083
60832019-03-06,0,1,0,2019-03-06,6083
60832019-06-11,1,0,0,2019-06-11,6083
60832019-06-12,1,0,0,2019-06-12,6083
60832019-06-24,0,1,0,2019-06-24,6083
60832019-06-25,0,1,0,2019-06-25,6083
60832019-07-24,1,0,0,2019-07-24,6083
60832019-07-25,1,0,0,2019-07-25,6083
60832019-09-02,1,0,0,2019-09-02,6083
60832019-09-03,1,0,0,2019-09-03,6083
60832019-09-04,1,0,0,2019-09-04,6083
60832019-09-05,1,0,0,2019-09-05,6083
60832019-09-14,1,0,0,2019-09-14,6083
60832019-09-15,1,0,0,2019-09-15,6083
60832019-11-03,0,1,0,2019-11-03,6083
60832019-11-04,0,1,0,2019-11-04,6083
60832019-11-25,0,0,1,2019-11-25,6083
60832019-11-26,0,0,1,2019-11-26,6083
60832019-11-27,0,1,1,2019-11-27,6083
60832019-11-28,0,0,1,2019-11-28,6083
60832019-11-29,0,0,1,2019-11-29,6083
60832019-11-30,0,0,1,2019-11-30,6083
60832019-12-01,0,0,1,2019-12-01,6083
60832019-12-02,0,0,1,2019-12-02,6083
60832019-12-03,0,0,1,2019-12-03,6083
60832019-12-04,0,0,1,2019-12-04,6083
60832019-12-05,0,0,1,2019-12-05,6083
60832019-12-06,0,0,1,2019-12-06,6083
60832019-12-07,0,0,1,2019-12-07,6083
60832019-12-08,0,0,1,2019-12-08,6083
60832019-12-09,0,0,1,2019-12-09,6083
60832019-12-10,0,0,1,2019-12-10,6083
60832019-12-11,0,0,1,2019-12-11,6083
60832019-12-12,0,0,1,2019-12-12,6083
60832019-12-13,0,0,1,2019-12-13,6083
60852018-06-03,1,0,0,2018-06-03,6085
60852018-06-04,1,0,0,2018-06-04,6085
60852018-06-23,1,0,0,2018-06-23,6085
60852018-06-24,1,0,0,2018-06-24,6085
60852018-07-01,1,0,0,2018-07-01,6085
60852018-07-07,1,0,0,2018-07-07,6085
60852018-07-08,1,0,0,2018-07-08,6085
60852018-07-10,1,0,0,2018-07-10,6085
60852018-07-19,1,0,0,2018-07-19,6085
60852018-07-20,1,0,0,2018-07-20,6085
60852018-07-22,0,0,1,2018-07-22,6085
60852018-07-23,0,0,1,2018-07-23,6085
60852018-07-24,1,0,1,2018-07-24,6085
60852018-07-25,1,0,0,2018-07-25,6085
60852018-07-26,1,0,0,2018-07-26,6085
60852018-07-27,1,0,0,2018-07-27,6085
60852018-08-10,1,0,0,2018-08-10,6085
60852018-08-11,1,0,0,2018-08-11,6085
60852018-08-19,1,0,0,2018-08-19,6085
60852018-09-27,1,0,0,2018-09-27,6085
60852019-06-10,1,0,0,2019-06-10,6085
60852019-06-11,1,0,0,2019-06-11,6085
60852019-06-12,1,0,0,2019-06-12,6085
60852019-06-13,1,0,0,2019-06-13,6085
60852019-06-24,1,0,0,2019-06-24,6085
60852019-07-23,1,0,0,2019-07-23,6085
60852019-07-25,1,0,0,2019-07-25,6085
60852019-07-26,1,0,0,2019-07-26,6085
60852019-07-28,1,0,0,2019-07-28,6085
60852019-07-29,1,0,0,2019-07-29,6085
60852019-08-14,1,0,0,2019-08-14,6085
60852019-08-15,1,0,0,2019-08-15,6085
60852019-08-16,1,0,0,2019-08-16,6085
60852019-08-17,1,0,0,2019-08-17,6085
60852019-08-26,1,0,0,2019-08-26,6085
60852019-08-27,1,0,0,2019-08-27,6085
60852019-08-28,1,0,0,2019-08-28,6085
60852019-09-01,1,0,0,2019-09-01,6085
60852019-09-02,1,0,0,2019-09-02,6085
60852019-09-13,1,0,0,2019-09-13,6085
60852019-09-14,1,0,0,2019-09-14,6085
60852019-09-15,1,0,0,2019-09-15,6085
60852019-09-25,1,0,0,2019-09-25,6085
60852019-09-26,1,0,0,2019-09-26,6085
60872019-01-01,0,1,0,2019-01-01,6087
60872019-01-07,0,1,0,2019-01-07,6087
60872019-01-08,0,1,0,2019-01-08,6087
60872019-01-16,0,1,0,2019-01-16,6087
60872019-01-17,0,1,0,2019-01-17,6087
60872019-01-18,0,1,0,2019-01-18,6087
60872019-01-19,0,1,0,2019-01-19,6087
60872019-01-31,0,1,0,2019-01-31,6087
60872019-02-04,0,1,0,2019-02-04,6087
60872019-02-05,0,1,0,2019-02-05,6087
60872019-02-14,0,1,0,2019-02-14,6087
60872019-02-15,0,1,0,2019-02-15,6087
60872019-02-16,0,1,0,2019-02-16,6087
60872019-02-17,0,1,0,2019-02-17,6087
60872019-03-13,0,1,0,2019-03-13,6087
60872019-05-19,0,1,0,2019-05-19,6087
60872019-05-20,0,1,0,2019-05-20,6087
60872019-05-27,0,1,0,2019-05-27,6087
60872019-06-11,1,0,0,2019-06-11,6087
60872019-06-12,1,0,0,2019-06-12,6087
60872019-06-28,0,1,0,2019-06-28,6087
60872019-06-29,0,1,0,2019-06-29,6087
60872019-08-15,1,0,0,2019-08-15,6087
60872019-08-16,1,0,0,2019-08-16,6087
60872019-08-31,0,1,0,2019-08-31,6087
60872019-09-14,1,0,0,2019-09-14,6087
60872019-09-25,1,0,0,2019-09-25,6087
60872019-09-26,1,0,0,2019-09-26,6087
60872019-09-29,0,1,0,2019-09-29,6087
60872019-10-11,0,1,0,2019-10-11,6087
60872019-10-12,0,1,0,2019-10-12,6087
60872019-10-25,1,0,0,2019-10-25,6087
60872019-10-28,0,1,0,2019-10-28,6087
60872019-10-29,0,1,0,2019-10-29,6087
60872019-10-30,0,1,0,2019-10-30,6087
60872019-11-27,0,1,0,2019-11-27,6087
60872019-11-28,0,1,0,2019-11-28,6087
60892018-06-23,1,0,0,2018-06-23,6089
60892018-06-24,1,0,1,2018-06-24,6089
60892018-06-25,1,0,1,2018-06-25,6089
60892018-06-26,0,0,1,2018-06-26,6089
60892018-06-27,0,0,1,2018-06-27,6089
60892018-06-28,0,0,1,2018-06-28,6089
60892018-06-29,0,0,1,2018-06-29,6089
60892018-07-01,1,0,0,2018-07-01,6089
60892018-07-02,1,0,0,2018-07-02,6089
60892018-07-13,1,0,0,2018-07-13,6089
60892018-07-15,1,0,0,2018-07-15,6089
60892018-07-16,1,0,0,2018-07-16,6089
60892018-07-17,1,0,0,2018-07-17,6089
60892018-07-18,1,0,0,2018-07-18,6089
60892018-07-19,1,0,0,2018-07-19,6089
60892018-07-20,1,0,0,2018-07-20,6089
60892018-07-23,0,0,1,2018-07-23,6089
60892018-07-24,1,0,1,2018-07-24,6089
60892018-07-25,1,0,1,2018-07-25,6089
60892018-07-26,1,0,1,2018-07-26,6089
60892018-07-27,1,0,1,2018-07-27,6089
60892018-07-28,1,0,1,2018-07-28,6089
60892018-07-29,0,0,1,2018-07-29,6089
60892018-07-30,1,0,1,2018-07-30,6089
60892018-07-31,1,0,1,2018-07-31,6089
60892018-08-01,1,0,1,2018-08-01,6089
60892018-08-02,0,0,1,2018-08-02,6089
60892018-08-03,0,0,1,2018-08-03,6089
60892018-08-04,0,0,1,2018-08-04,6089
60892018-08-05,0,0,1,2018-08-05,6089
60892018-08-06,0,0,1,2018-08-06,6089
60892018-08-07,0,0,1,2018-08-07,6089
60892018-08-08,0,0,1,2018-08-08,6089
60892018-08-09,0,0,1,2018-08-09,6089
60892018-08-10,1,0,1,2018-08-10,6089
60892018-08-11,1,0,1,2018-08-11,6089
60892018-08-12,0,0,1,2018-08-12,6089
60892018-08-13,0,0,1,2018-08-13,6089
60892018-08-14,0,0,1,2018-08-14,6089
60892018-08-15,0,0,1,2018-08-15,6089
60892018-08-16,0,0,1,2018-08-16,6089
60892018-08-17,0,0,1,2018-08-17,6089
60892018-08-18,0,0,1,2018-08-18,6089
60892018-08-19,0,0,1,2018-08-19,6089
60892018-08-20,0,0,1,2018-08-20,6089
60892018-08-21,0,0,1,2018-08-21,6089
60892018-08-22,0,0,1,2018-08-22,6089
60892018-08-23,0,0,1,2018-08-23,6089
60892018-08-24,0,0,1,2018-08-24,6089
60892018-08-25,0,0,1,2018-08-25,6089
60892018-08-26,0,0,1,2018-08-26,6089
60892018-08-27,0,0,1,2018-08-27,6089
60892018-08-28,0,0,1,2018-08-28,6089
60892018-08-29,0,0,1,2018-08-29,6089
60892018-08-30,0,0,1,2018-08-30,6089
60892018-08-31,0,0,1,2018-08-31,6089
60892018-09-01,0,0,1,2018-09-01,6089
60892018-09-02,0,0,1,2018-09-02,6089
60892018-09-03,1,0,1,2018-09-03,6089
60892018-09-04,1,0,1,2018-09-04,6089
60892018-09-05,0,0,1,2018-09-05,6089
60892018-09-06,0,0,1,2018-09-06,6089
60892018-09-07,0,0,1,2018-09-07,6089
60892018-09-08,0,0,1,2018-09-08,6089
60892018-09-09,0,0,1,2018-09-09,6089
60892018-09-10,0,0,1,2018-09-10,6089
60892018-09-11,0,0,1,2018-09-11,6089
60892018-09-12,0,0,1,2018-09-12,6089
60892018-09-13,0,0,1,2018-09-13,6089
60892018-09-14,0,0,1,2018-09-14,6089
60892018-09-15,0,0,1,2018-09-15,6089
60892018-09-16,0,0,1,2018-09-16,6089
60892018-09-17,0,0,1,2018-09-17,6089
60892018-09-18,0,0,1,2018-09-18,6089
60892018-09-19,0,0,1,2018-09-19,6089
60892018-09-20,0,0,1,2018-09-20,6089
60892018-09-21,0,0,1,2018-09-21,6089
60892018-09-22,0,0,1,2018-09-22,6089
60892018-09-23,0,0,1,2018-09-23,6089
60892018-09-24,0,0,1,2018-09-24,6089
60892018-09-25,0,0,1,2018-09-25,6089
60892018-09-26,0,0,1,2018-09-26,6089
60892018-09-27,0,0,1,2018-09-27,6089
60892018-09-28,0,0,1,2018-09-28,6089
60892018-09-29,0,0,1,2018-09-29,6089
60892018-09-30,0,0,1,2018-09-30,6089
60892018-10-01,0,0,1,2018-10-01,6089
60892018-10-02,0,0,1,2018-10-02,6089
60892018-10-03,0,0,1,2018-10-03,6089
60892018-10-04,0,0,1,2018-10-04,6089
60892018-10-05,0,0,1,2018-10-05,6089
60892018-10-06,0,0,1,2018-10-06,6089
60892018-10-07,0,0,1,2018-10-07,6089
60892018-10-08,0,0,1,2018-10-08,6089
60892018-10-09,0,0,1,2018-10-09,6089
60892018-10-10,0,0,1,2018-10-10,6089
60892018-10-11,0,0,1,2018-10-11,6089
60892019-02-13,0,1,0,2019-02-13,6089
60892019-02-14,0,1,0,2019-02-14,6089
60892019-02-15,0,1,0,2019-02-15,6089
60892019-02-16,0,1,0,2019-02-16,6089
60892019-02-17,0,1,0,2019-02-17,6089
60892019-02-18,0,1,0,2019-02-18,6089
60892019-02-19,0,1,0,2019-02-19,6089
60892019-02-20,0,1,0,2019-02-20,6089
60892019-02-21,0,1,0,2019-02-21,6089
60892019-02-22,0,1,0,2019-02-22,6089
60892019-02-25,0,1,0,2019-02-25,6089
60892019-02-26,0,1,0,2019-02-26,6089
60892019-02-27,0,1,0,2019-02-27,6089
60892019-02-28,0,1,0,2019-02-28,6089
60892019-05-30,0,1,0,2019-05-30,6089
60892019-06-12,1,0,0,2019-06-12,6089
60892019-06-13,1,0,0,2019-06-13,6089
60892019-06-14,1,0,0,2019-06-14,6089
60892019-06-18,1,0,0,2019-06-18,6089
60892019-06-19,1,0,0,2019-06-19,6089
60892019-07-29,1,0,0,2019-07-29,6089
60892019-08-10,0,1,0,2019-08-10,6089
60892019-08-15,1,0,0,2019-08-15,6089
60892019-08-16,1,0,0,2019-08-16,6089
60892019-08-17,1,0,0,2019-08-17,6089
60892019-08-22,0,1,1,2019-08-22,6089
60892019-08-23,0,1,1,2019-08-23,6089
60892019-08-24,1,0,1,2019-08-24,6089
60892019-08-25,0,0,1,2019-08-25,6089
60892019-08-26,1,0,1,2019-08-26,6089
60892019-08-27,1,0,1,2019-08-27,6089
60892019-08-28,1,0,1,2019-08-28,6089
60892019-08-29,1,0,1,2019-08-29,6089
60892019-08-30,0,0,1,2019-08-30,6089
60892019-08-31,0,0,1,2019-08-31,6089
60892019-10-11,0,1,0,2019-10-11,6089
60892019-10-12,0,1,0,2019-10-12,6089
60892019-10-27,0,1,0,2019-10-27,6089
60892019-10-28,0,1,0,2019-10-28,6089
60892019-10-29,0,1,0,2019-10-29,6089
60892019-10-30,0,1,0,2019-10-30,6089
60892019-10-31,0,1,0,2019-10-31,6089
60892019-11-20,0,1,0,2019-11-20,6089
60892019-11-27,0,1,0,2019-11-27,6089
60892019-11-28,0,1,0,2019-11-28,6089
60892019-11-29,0,1,0,2019-11-29,6089
60892019-11-30,0,1,0,2019-11-30,6089
60912018-07-27,1,0,0,2018-07-27,6091
60912019-01-18,0,1,0,2019-01-18,6091
60912019-02-12,0,1,0,2019-02-12,6091
60912019-02-13,0,1,0,2019-02-13,6091
60912019-03-08,0,1,0,2019-03-08,6091
60912019-03-09,0,1,0,2019-03-09,6091
60912019-03-10,0,1,0,2019-03-10,6091
60932018-07-05,0,0,1,2018-07-05,6093
60932018-07-06,0,0,1,2018-07-06,6093
60932018-07-07,0,0,1,2018-07-07,6093
60932018-07-08,0,0,1,2018-07-08,6093
60932018-07-09,0,0,1,2018-07-09,6093
60932018-07-10,0,0,1,2018-07-10,6093
60932018-07-11,0,0,1,2018-07-11,6093
60932018-07-12,0,0,1,2018-07-12,6093
60932018-07-13,1,0,1,2018-07-13,6093
60932018-07-14,1,0,1,2018-07-14,6093
60932018-07-15,1,0,1,2018-07-15,6093
60932018-07-16,0,0,1,2018-07-16,6093
60932018-07-17,1,0,1,2018-07-17,6093
60932018-07-18,1,0,1,2018-07-18,6093
60932018-07-19,1,0,1,2018-07-19,6093
60932018-07-20,0,0,1,2018-07-20,6093
60932018-07-21,0,0,1,2018-07-21,6093
60932018-07-24,1,0,0,2018-07-24,6093
60932018-07-25,1,0,0,2018-07-25,6093
60932018-07-26,1,0,0,2018-07-26,6093
60932018-07-27,1,0,0,2018-07-27,6093
60932018-07-28,1,0,0,2018-07-28,6093
60932018-07-30,1,0,0,2018-07-30,6093
60932018-07-31,1,0,0,2018-07-31,6093
60932018-08-09,1,0,0,2018-08-09,6093
60932018-08-10,1,0,0,2018-08-10,6093
60932019-08-28,1,0,0,2019-08-28,6093
60952018-06-04,1,0,0,2018-06-04,6095
60952018-06-13,1,0,0,2018-06-13,6095
60952018-06-23,1,0,0,2018-06-23,6095
60952018-06-24,1,0,0,2018-06-24,6095
60952018-06-30,0,0,1,2018-06-30,6095
60952018-07-01,1,0,1,2018-07-01,6095
60952018-07-02,0,0,1,2018-07-02,6095
60952018-07-03,0,0,1,2018-07-03,6095
60952018-07-04,0,0,1,2018-07-04,6095
60952018-07-05,0,0,1,2018-07-05,6095
60952018-07-06,0,0,1,2018-07-06,6095
60952018-07-07,0,0,1,2018-07-07,6095
60952018-07-08,0,0,1,2018-07-08,6095
60952018-07-09,0,0,1,2018-07-09,6095
60952018-07-10,0,0,1,2018-07-10,6095
60952018-07-11,0,0,1,2018-07-11,6095
60952018-07-12,0,0,1,2018-07-12,6095
60952018-07-13,0,0,1,2018-07-13,6095
60952018-07-14,0,0,1,2018-07-14,6095
60952018-07-24,1,0,0,2018-07-24,6095
60952018-07-25,1,0,0,2018-07-25,6095
60952018-07-26,1,0,0,2018-07-26,6095
60952018-08-10,0,0,1,2018-08-10,6095
60952018-08-11,0,0,1,2018-08-11,6095
60952018-08-12,0,0,1,2018-08-12,6095
60952018-08-13,0,0,1,2018-08-13,6095
60952018-08-14,0,0,1,2018-08-14,6095
60952019-06-05,1,0,0,2019-06-05,6095
60952019-06-06,1,0,0,2019-06-06,6095
60952019-06-10,1,0,0,2019-06-10,6095
60952019-06-11,1,0,0,2019-06-11,6095
60952019-06-12,1,0,0,2019-06-12,6095
60952019-06-13,1,0,0,2019-06-13,6095
60952019-07-23,1,0,0,2019-07-23,6095
60952019-07-25,1,0,0,2019-07-25,6095
60952019-07-26,1,0,0,2019-07-26,6095
60952019-07-28,1,0,0,2019-07-28,6095
60952019-07-29,1,0,0,2019-07-29,6095
60952019-08-04,1,0,0,2019-08-04,6095
60952019-08-14,1,0,0,2019-08-14,6095
60952019-08-15,1,0,0,2019-08-15,6095
60952019-08-16,1,0,0,2019-08-16,6095
60952019-08-17,1,0,0,2019-08-17,6095
60952019-08-23,1,0,0,2019-08-23,6095
60952019-08-24,1,0,0,2019-08-24,6095
60952019-08-25,1,0,0,2019-08-25,6095
60952019-08-26,1,0,0,2019-08-26,6095
60952019-08-27,1,0,0,2019-08-27,6095
60952019-08-28,1,0,0,2019-08-28,6095
60952019-09-01,1,0,0,2019-09-01,6095
60952019-09-02,1,0,0,2019-09-02,6095
60952019-09-14,1,0,0,2019-09-14,6095
60952019-09-15,1,0,0,2019-09-15,6095
60952019-09-25,1,0,0,2019-09-25,6095
60952019-09-26,1,0,0,2019-09-26,6095
60952019-10-06,0,0,1,2019-10-06,6095
60952019-10-07,0,0,1,2019-10-07,6095
60972018-06-24,1,0,0,2018-06-24,6097
60972019-01-01,0,1,0,2019-01-01,6097
60972019-01-02,0,1,0,2019-01-02,6097
60972019-01-17,0,1,0,2019-01-17,6097
60972019-01-18,0,1,0,2019-01-18,6097
60972019-01-19,0,1,0,2019-01-19,6097
60972019-02-10,0,1,0,2019-02-10,6097
60972019-02-14,0,1,0,2019-02-14,6097
60972019-02-15,0,1,0,2019-02-15,6097
60972019-02-26,0,1,0,2019-02-26,6097
60972019-02-27,0,1,0,2019-02-27,6097
60972019-02-28,0,1,0,2019-02-28,6097
60972019-03-01,0,1,0,2019-03-01,6097
60972019-03-02,0,1,0,2019-03-02,6097
60972019-06-04,0,1,0,2019-06-04,6097
60972019-06-05,0,1,0,2019-06-05,6097
60972019-06-06,0,1,0,2019-06-06,6097
60972019-06-07,0,1,0,2019-06-07,6097
60972019-06-11,1,0,0,2019-06-11,6097
60972019-06-12,1,0,0,2019-06-12,6097
60972019-07-23,0,1,0,2019-07-23,6097
60972019-08-15,1,0,0,2019-08-15,6097
60972019-08-16,1,0,0,2019-08-16,6097
60972019-09-14,1,0,0,2019-09-14,6097
60972019-09-16,0,1,0,2019-09-16,6097
60972019-09-25,1,0,0,2019-09-25,6097
60972019-09-26,1,0,0,2019-09-26,6097
60972019-10-09,0,1,0,2019-10-09,6097
60972019-10-10,0,1,0,2019-10-10,6097
60972019-10-11,0,1,0,2019-10-11,6097
60972019-10-12,0,1,0,2019-10-12,6097
60972019-10-14,0,1,0,2019-10-14,6097
60972019-10-15,0,1,0,2019-10-15,6097
60972019-10-23,0,0,1,2019-10-23,6097
